ds,y,nhits_h1,nhits_h2,nhits_h3,vol_garch,macd,rsi,precio_min_ventana,precio_max_ventana,dias_desde_refit,copper_ret_1d,copper_mom_5d,y_next,ds_salida,ds_reloj
2022-05-11,866.3499755859375,862.04144,865.4691,866.9293,0.0086017201741262,1.5155933885599744,79.11000202482728,777.510009765625,868.260009765625,1,-0.00922434401865177,-0.027276961675287176,861.6300048828125,2022-05-12,2022-05-10
2022-05-12,861.6300048828125,865.4691,866.9293,871.0562,0.0084485705687976,0.8029212967378001,72.29130414472071,777.510009765625,868.260009765625,2,0.013864232358316693,-0.026799053750572017,865.1599731445312,2022-05-13,2022-05-11
2022-05-13,865.1599731445312,866.9293,871.0562,872.9303,0.008232492895105,0.4084277375621745,69.00331100142483,777.510009765625,868.260009765625,3,-0.025850570766837735,-0.042006962601721556,859.9000244140625,2022-05-16,2022-05-12
2022-05-16,859.9000244140625,871.0562,872.9303,876.0172,0.0081303157929039,-0.3278405342742339,60.704936716656135,777.510009765625,868.260009765625,4,0.018225116357163194,-0.01900735737992101,857.280029296875,2022-05-17,2022-05-13
2022-05-17,857.280029296875,872.9303,876.0172,874.0667,0.0079080242723626,-1.0705072882152784,57.44830164753864,777.510009765625,868.260009765625,5,0.0038199388179227,0.0008347209336865393,850.5,2022-05-18,2022-05-16
2022-05-18,850.5,858.01556,861.27936,860.59607,0.0079404248514758,-2.0412964284381125,52.54045080702528,777.510009765625,868.260009765625,1,0.010194545833625966,0.0204597515924605,854.22998046875,2022-05-19,2022-05-17
2022-05-19,854.22998046875,861.27936,860.59607,861.51514,0.0077566963454426,-2.4288010926186523,47.734160627520296,777.510009765625,868.260009765625,2,-0.013655709241902486,-0.007240340524546897,837.0499877929688,2022-05-20,2022-05-18
2022-05-20,837.0499877929688,860.59607,861.51514,854.3955,0.009224969719833,-3.759290620084368,41.10158077138391,777.510009765625,868.260009765625,3,0.02433087712236187,0.0438489226558517,836.0,2022-05-23,2022-05-19
2022-05-23,836.0,861.51514,854.3955,858.53143,0.0089288801882341,-4.573130918907383,33.78731370126019,777.510009765625,868.260009765625,4,-0.0009338571984142075,0.024040211954999256,829.97998046875,2022-05-24,2022-05-20
2022-05-24,829.97998046875,854.3955,858.53143,854.97565,0.0088490136784658,-5.327235361327521,33.66825805691093,777.510009765625,868.260009765625,5,0.015414272906901085,0.03598237321630625,829.8599853515625,2022-05-25,2022-05-23
2022-05-25,829.8599853515625,823.6265,833.14935,830.8515,0.0085591718779573,-5.615699503709923,34.51503383674749,777.510009765625,868.260009765625,1,-0.005073188864434374,0.02028540269822681,831.5999755859375,2022-05-26,2022-05-24
2022-05-26,831.5999755859375,833.14935,830.8515,831.0172,0.0082941316055605,-5.465688324992315,27.717020992786104,777.510009765625,868.260009765625,2,-0.011275925634071683,0.022716352594954314,823.3200073242188,2022-05-27,2022-05-25
2022-05-27,823.3200073242188,830.8515,831.0172,831.71436,0.0084516144090319,-5.675706077040981,25.814859491353417,777.510009765625,868.260009765625,3,-0.005157028728977165,-0.007001104793343108,826.0,2022-05-30,2022-05-26
2022-05-30,826.0,831.0172,831.71436,837.99304,0.0082144516236635,-5.38799832558304,17.79938164811982,777.510009765625,868.260009765625,4,0.011450010894338128,0.005372521081748666,829.989990234375,2022-05-31,2022-05-27
2022-05-31,829.989990234375,831.71436,837.99304,841.06854,0.0080379121131416,-4.70752666495831,23.14617641278261,777.510009765625,868.260009765625,5,0.0,-0.010005738498215714,823.7100219726562,2022-06-01,2022-05-30
2022-06-01,823.7100219726562,834.8917,835.7515,839.1251,0.008036509899785,-4.461224997265972,22.62483553689657,777.510009765625,868.260009765625,1,-0.002093226615656373,-0.007051192941729739,823.1099853515625,2022-06-02,2022-05-31
2022-06-02,823.1099853515625,835.7515,839.1251,835.3556,0.0077785707410366,-4.127316208157492,18.30238629159078,777.510009765625,868.260009765625,2,0.008115951194897815,0.012391857356007398,812.72998046875,2022-06-03,2022-06-01
2022-06-03,812.72998046875,839.1251,835.3556,825.2921,0.0082408460872213,-4.370728761225573,16.990849418606643,777.510009765625,868.260009765625,3,0.05043842146787454,0.07027021817512688,811.3099975585938,2022-06-06,2022-06-02
2022-06-06,811.3099975585938,835.3556,825.2921,825.87354,0.0079883779171732,-4.38146561374079,17.281087773409496,777.510009765625,868.260009765625,4,-0.01694109942939782,0.04031135339993543,822.239990234375,2022-06-07,2022-06-03
2022-06-07,822.239990234375,825.2921,825.87354,823.3048,0.0084590343924531,-3.447670164763318,31.008033024656925,777.510009765625,868.260009765625,5,-0.008523121594769303,0.031482332097146265,824.5,2022-06-08,2022-06-06
2022-06-08,824.5,818.5249,818.2648,809.7641,0.0082104133430027,-2.5162513852687267,29.617435667395327,777.510009765625,868.260009765625,1,0.0,0.03364371971612258,821.25,2022-06-09,2022-06-07
2022-06-09,821.25,818.2648,809.7641,813.2333,0.0080162002546957,-1.9810496726422988,36.61016598476189,777.510009765625,868.260009765625,2,0.00427064122011487,0.029676671363824778,826.0,2022-06-10,2022-06-08
2022-06-10,826.0,809.7641,813.2333,811.4344,0.0078912295701038,-1.2071887762129672,42.0255121311118,777.510009765625,868.260009765625,3,-0.015710969258667343,-0.03623187647048353,844.1300048828125,2022-06-13,2022-06-09
2022-06-13,844.1300048828125,813.2333,811.4344,810.35205,0.0094665193313083,0.5323240869920758,59.45731614785517,777.510009765625,868.260009765625,4,-0.020253815503193908,-0.03941928422135979,862.4600219726562,2022-06-14,2022-06-10
2022-06-14,862.4600219726562,811.4344,810.35205,811.57477,0.0107060880189494,2.7974517940021766,67.52314081201334,777.510009765625,868.260009765625,5,-0.019842227404011686,-0.05023089466661978,868.5399780273438,2022-06-15,2022-06-13
2022-06-15,868.5399780273438,862.34033,860.7627,862.2704,0.0104992771968188,4.485136729517926,68.97084591055986,777.510009765625,868.5399780273438,1,-0.013129773188470176,-0.06261963892486455,856.52001953125,2022-06-16,2022-06-14
2022-06-16,856.52001953125,860.7627,862.2704,864.91656,0.0107990794483427,4.557103693912854,66.41940666050479,777.510009765625,868.5399780273438,2,0.0014407595155047006,-0.06526856461798695,866.5999755859375,2022-06-17,2022-06-15
2022-06-17,866.5999755859375,862.2704,864.91656,866.29376,0.0108608144080763,5.012575664549891,68.7096872183801,777.510009765625,868.5399780273438,3,-0.013406814849765658,-0.06311231584894181,876.2999877929688,2022-06-20,2022-06-16
2022-06-20,876.2999877929688,864.91656,866.29376,869.51166,0.0108778530071493,5.648872747421585,70.27407326255936,778.0800170898438,876.2999877929688,4,-0.02324972573064061,-0.0659149469320502,883.0999755859375,2022-06-21,2022-06-17
2022-06-21,883.0999755859375,866.29376,869.51166,868.4913,0.0106953899852291,6.167204056201621,75.88250471476033,778.530029296875,883.0999755859375,5,0.0,-0.04719551545742972,873.5,2022-06-22,2022-06-20
2022-06-22,873.5,879.8415,888.30743,887.6101,0.01073819514209,5.523761264371382,70.36291615487448,778.530029296875,883.0999755859375,1,0.006327245744323865,-0.02847525087375268,889.760009765625,2022-06-23,2022-06-21
2022-06-23,889.760009765625,888.30743,887.6101,883.13806,0.011419465148852,5.823605390202097,79.71611393869071,778.530029296875,889.760009765625,2,-0.022891807166630616,-0.051829653058205145,903.530029296875,2022-06-24,2022-06-22
2022-06-24,903.530029296875,887.6101,883.13806,893.25287,0.0117248316593117,6.5267866226081015,82.48101463924698,778.530029296875,903.530029296875,3,-0.05007527019268089,-0.08596787216867789,917.3699951171876,2022-06-27,2022-06-23
2022-06-27,917.3699951171876,883.13806,893.25287,883.3088,0.0119892318791217,7.435497759137309,82.8329151127342,778.530029296875,917.3699951171876,4,0.00039898684129586245,-0.06409457078601756,920.0900268554688,2022-06-28,2022-06-24
2022-06-28,920.0900268554688,893.25287,883.3088,885.39825,0.0116050137088217,7.698799700082773,82.88725517988648,786.9099731445312,920.0900268554688,5,0.005040481110548134,-0.05936524813098821,910.6799926757812,2022-06-29,2022-06-27
2022-06-29,910.6799926757812,924.5351,930.90234,918.4483,0.0115438607630308,6.752109347397539,79.51681116642916,799.4099731445312,920.0900268554688,1,0.0013221940432880405,-0.06406141162189975,926.2999877929688,2022-06-30,2022-06-28
2022-06-30,926.2999877929688,930.90234,918.4483,922.53467,0.0119878795784103,6.678614911130435,80.88816042975748,805.3499755859375,926.2999877929688,2,-0.0013221940432880527,-0.043654282616796554,916.25,2022-07-01,2022-06-29
2022-07-01,916.25,918.4483,922.53467,928.0874,0.0119416402336212,5.502855204558156,73.37310036467618,805.3499755859375,926.2999877929688,3,-0.017215369716929715,-0.01170683719890485,932.0800170898438,2022-07-04,2022-06-30
2022-07-04,932.0800170898438,922.53467,928.0874,929.1546,0.0123578267990702,5.336911578741269,72.93452288558375,805.3499755859375,932.0800170898438,4,-0.02604633327227293,-0.03750000871876455,928.25,2022-07-05,2022-07-01
2022-07-05,928.25,928.0874,929.1546,929.67017,0.0119922633524697,4.545778795070248,69.96590471688833,805.3499755859375,932.0800170898438,5,0.0,-0.04233926540706707,952.7999877929688,2022-07-06,2022-07-04
2022-07-06,952.7999877929688,922.9224,913.7433,900.7325,0.0134250906255632,5.20504690835255,79.70503816862893,805.3499755859375,952.7999877929688,1,-0.05509627519484512,-0.09487314354525148,969.5,2022-07-07,2022-07-05
2022-07-07,969.5,913.7433,900.7325,907.0492,0.0137267928694171,6.226007823326217,80.50153890465305,811.3099975585938,969.5,2,-0.002045878120812058,-0.09552793248066674,951.280029296875,2022-07-08,2022-07-06
2022-07-08,951.280029296875,900.7325,907.0492,914.39465,0.0141827751251111,5.17744825992478,71.15689512941553,811.3099975585938,969.5,3,0.04686572875972961,-0.03567100148385011,973.6099853515624,2022-07-11,2022-07-07
2022-07-11,973.6099853515624,907.0492,914.39465,919.83826,0.0149748966238862,5.462721720714882,73.48104055878856,811.3099975585938,973.6099853515624,4,-0.014057007328479318,-0.02403976076187497,993.2999877929688,2022-07-12,2022-07-08
2022-07-12,993.2999877929688,914.39465,919.83826,919.6592,0.0153720001022356,6.388135054238525,79.53357249451776,811.3099975585938,993.2999877929688,5,-0.027119838109684272,-0.050151964670569295,1019.1500244140624,2022-07-13,2022-07-11
2022-07-13,1019.1500244140624,980.68396,968.2055,953.63477,0.0162970343362027,8.044823100714147,80.45760412123008,811.3099975585938,1019.1500244140624,1,-0.041883173257640245,-0.037518244242400196,1012.2000122070312,2022-07-14,2022-07-12
2022-07-14,1012.2000122070312,968.2055,953.63477,945.6573,0.0158338274536403,7.961455376716039,76.42880702247102,811.3099975585938,1019.1500244140624,2,0.008758752448604084,-0.027062601478739276,1008.8400268554688,2022-07-15,2022-07-13
2022-07-15,1008.8400268554688,953.63477,945.6573,964.84186,0.0153089243775534,7.002786039836181,73.44062579867946,811.3099975585938,1019.1500244140624,3,-0.03519335333759035,-0.10371301325472843,1050.25,2022-07-18,2022-07-14
2022-07-18,1050.25,945.6573,964.84186,968.40106,0.0181864969540009,8.386903034708993,77.83575276740152,811.3099975585938,1050.25,4,0.007447646427040558,-0.08422993432958804,1050.260009765625,2022-07-19,2022-07-15
2022-07-19,1050.260009765625,964.84186,968.40106,958.7703,0.0175384547112173,8.505711021504055,81.10072189587632,811.3099975585938,1050.260009765625,5,0.034488832166270904,-0.026036349209872158,926.9600219726562,2022-07-21,2022-07-18
2022-07-21,926.9600219726562,1049.707,1056.7262,1041.1449,0.0384068481653073,-1.258642819077437,51.662892126230936,811.3099975585938,1050.260009765625,2,-0.005541036900965808,0.010010615105475316,928.3200073242188,2022-07-22,2022-07-20
2022-07-22,928.3200073242188,1056.7262,1041.1449,1026.517,0.0368467333803636,-7.130929715429218,49.38873544322336,811.3099975585938,1050.260009765625,3,-0.008293771177248261,-0.00706659617707227,951.9299926757812,2022-07-25,2022-07-21
2022-07-25,951.9299926757812,1041.1449,1026.517,1022.5373,0.0360542462171627,-9.25878368556338,53.61703420964261,811.3099975585938,1050.260009765625,4,0.013984128994097221,0.04298396242395465,936.4299926757812,2022-07-26,2022-07-22
2022-07-26,936.4299926757812,1026.517,1022.5373,1024.4547,0.0349266696507943,-11.402959274239432,47.42844585340897,811.3099975585938,1050.260009765625,5,0.0007463414598675229,0.036017975486043685,924.4000244140624,2022-07-27,2022-07-25
2022-07-27,924.4000244140624,950.2877,957.7274,974.64886,0.0337459164242433,-13.19752474009706,42.809770766791175,811.3099975585938,1050.260009765625,1,0.009356231511626789,0.010304624594001223,909.75,2022-07-28,2022-07-26
2022-07-28,909.75,957.7274,974.64886,966.8851,0.0327330064265417,-14.816013301192667,43.30268680738713,811.3099975585938,1050.260009765625,2,0.013799446663093596,0.030034583046752456,908.4500122070312,2022-07-29,2022-07-27
2022-07-29,908.4500122070312,974.64886,966.8851,962.53033,0.0314634211977462,-15.353559584438678,38.727426734888994,811.3099975585938,1050.260009765625,3,0.013179943583044093,0.052392445929093076,900.5999755859375,2022-08-01,2022-07-28
2022-08-01,900.5999755859375,966.8851,962.53033,945.7989,0.0303469822956189,-15.568428070943336,33.27801164287804,811.3099975585938,1050.260009765625,4,0.030885074406484785,0.0703300272766233,891.2000122070312,2022-08-02,2022-07-29
2022-08-02,891.2000122070312,962.53033,945.7989,923.69775,0.0293287608658294,-15.633213712671465,25.46311284777211,811.3099975585938,1050.260009765625,5,-0.008968687961960311,0.059982086234383176,909.2899780273438,2022-08-03,2022-08-01
2022-08-03,909.2899780273438,881.27014,862.0269,847.6977,0.0287323124414136,-13.810559848156744,31.073659794231038,811.3099975585938,1050.260009765625,1,-0.00777228609106147,0.04198077243110068,911.1199951171876,2022-08-04,2022-08-02
2022-08-04,911.1199951171876,862.0269,847.6977,846.0403,0.0276411262486997,-11.906636876569657,31.92645073690824,811.3099975585938,1050.260009765625,2,-0.015728041877474796,0.01166349632649768,901.9000244140624,2022-08-05,2022-08-03
2022-08-05,901.9000244140624,847.6977,846.0403,837.9604,0.0267400647340759,-10.72962956362233,18.853656011202915,811.3099975585938,1050.260009765625,3,0.0038834928349346684,0.0023021973068511003,917.6400146484376,2022-08-08,2022-08-04
2022-08-08,917.6400146484376,846.0403,837.9604,827.6254,0.0261483118337909,-8.452598178903287,23.88135017867248,811.3099975585938,1050.260009765625,4,0.019898306639490177,-0.00864959162171594,905.4000244140624,2022-08-09,2022-08-05
2022-08-09,905.4000244140624,837.9604,827.6254,824.28546,0.0254300271454962,-7.37181057095297,22.782944826137395,811.3099975585938,1050.260009765625,5,0.009663298145692585,0.0099943832020153,903.25,2022-08-10,2022-08-08
2022-08-10,903.25,897.3188,905.18964,913.1234,0.0244746616775415,-6.436742165406358,41.82243334945842,811.3099975585938,1050.260009765625,1,0.0013927233381699987,0.019293539583505704,887.0800170898438,2022-08-11,2022-08-09
2022-08-11,887.0800170898438,905.18964,913.1234,906.9436,0.0240697222428755,-6.522075924449643,37.094750851276345,811.3099975585938,1050.260009765625,2,0.017384534003716742,0.0536099918788567,884.4099731445312,2022-08-12,2022-08-10
2022-08-12,884.4099731445312,913.1234,906.9436,883.1004,0.0231710076066664,-6.366104958396798,25.684227832987773,811.3099975585938,1050.260009765625,3,0.014933773931209706,0.06531724353625883,875.260009765625,2022-08-15,2022-08-11
2022-08-15,875.260009765625,906.9436,883.1004,873.0315,0.0224762175731469,-6.466088800321343,26.915232999265346,811.3099975585938,1050.260009765625,4,-0.009341402279006945,0.03461867320093284,880.510009765625,2022-08-16,2022-08-12
2022-08-16,880.510009765625,883.1004,873.0315,879.6249,0.0216759490628275,-5.787549292775461,32.54314362954172,811.3099975585938,1050.260009765625,5,-0.012868122622951974,0.011567903005143867,881.0,2022-08-17,2022-08-15
2022-08-17,881.0,873.85596,892.38477,891.3546,0.0208438401913577,-4.947198301956185,37.11339360068818,811.3099975585938,1050.260009765625,1,0.0020645340532498197,0.012247713487828573,897.0999755859375,2022-08-18,2022-08-16
2022-08-18,897.0999755859375,892.38477,891.3546,895.9431,0.0206443575658639,-3.0420111327734105,45.50849058289944,811.3099975585938,1050.260009765625,2,-0.010643498782088992,-0.015729691308753988,929.2000122070312,2022-08-19,2022-08-17
2022-08-19,929.2000122070312,891.3546,895.9431,911.54,0.0220722268434004,0.4587415390323954,59.49536947162407,811.3099975585938,1050.260009765625,3,0.013389684468500692,-0.017248319969877204,944.0,2022-08-22,2022-08-18
2022-08-22,944.0,895.9431,911.54,905.67334,0.0216608660329527,3.6709542519625593,66.92307963173869,811.3099975585938,1050.260009765625,4,0.0100955673417733,0.0020402429275102473,937.5,2022-08-23,2022-08-19
2022-08-23,937.5,911.54,905.67334,898.0226,0.020925460354224,5.166243902685769,59.76733855646604,811.3099975585938,1050.260009765625,5,-0.003535497640372084,0.011435682596212025,916.25,2022-08-24,2022-08-22
2022-08-24,916.25,949.9511,958.74506,950.88995,0.0211065391076598,4.553928429816544,51.56564922751366,811.3099975585938,1050.260009765625,1,0.009220382581036387,0.01869932088893004,920.9299926757812,2022-08-25,2022-08-23
2022-08-25,920.9299926757812,958.74506,950.88995,969.6796,0.0203453673117545,4.297117716788029,55.97337274365502,811.3099975585938,1050.260009765625,2,-0.011948522410051805,0.017370761294765398,898.0,2022-08-26,2022-08-24
